match_id,match_date,event_name,event_type,province,stage,p1_id,p1_name,p2_id,p2_name,p1_score,p2_score,winner,winner_id,category
1012,2025-05-07,"Cape Town League 2nd Division",League,"Western Cape",Other,382,"Craig Fortuin",154,"Llewellyn Bartlett",3,2,"Craig Fortuin",382,"Open League"
1013,2025-05-07,"Cape Town League 2nd Division",League,"Western Cape",Other,373,"Amien Phillips",153,"Andre Johnson",1,3,"Andre Johnson",153,"Open League"
1014,2025-05-05,"Cape Town League 3rd Division",League,"Western Cape",Other,547,"Edward Hahn",384,"Rafiek Tofa",3,0,"Edward Hahn",547,"Open League"
1015,2025-05-05,"Cape Town League 3rd Division",League,"Western Cape",Other,553,"Richard Abrahams",383,"Jawaad Schippers",3,0,"Richard Abrahams",553,"Open League"
1016,2025-05-05,"Cape Town League 3rd Division",League,"Western Cape",Other,546,"Delton Alexander",389,"Cashief Mowzer",1,3,"Cashief Mowzer",389,"Open League"
1017,2025-05-05,"Cape Town League 3rd Division",League,"Western Cape",Other,547,"Edward Hahn",383,"Jawaad Schippers",3,0,"Edward Hahn",547,"Open League"
1018,2025-05-05,"Cape Town League 3rd Division",League,"Western Cape",Other,546,"Delton Alexander",384,"Rafiek Tofa",3,2,"Delton Alexander",546,"Open League"
1019,2025-05-05,"Cape Town League 3rd Division",League,"Western Cape",Other,553,"Richard Abrahams",389,"Cashief Mowzer",3,2,"Richard Abrahams",553,"Open League"
1020,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,96,"Richard Fitzgibbon",305,"Stephen Katzef",3,2,"Richard Fitzgibbon",96,"Open League"
1021,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,113,"Shaun Francis",289,"Emmanuel Uzoukwu",0,3,"Emmanuel Uzoukwu",289,"Open League"
1022,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,90,"Stanley Nomdo",291,"Gavin Parsons",0,3,"Gavin Parsons",291,"Open League"
1023,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,96,"Richard Fitzgibbon",289,"Emmanuel Uzoukwu",0,3,"Emmanuel Uzoukwu",289,"Open League"
1024,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,90,"Stanley Nomdo",305,"Stephen Katzef",0,3,"Stephen Katzef",305,"Open League"
1025,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,113,"Shaun Francis",291,"Gavin Parsons",3,1,"Shaun Francis",113,"Open League"
1026,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,293,"John Busch",191,"Norman Visagie",1,3,"Norman Visagie",191,"Open League"
1027,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,301,"Thomas Parker",190,"William Prinsloo",2,3,"William Prinsloo",190,"Open League"
1028,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,266,"Jiyaad Kara",192,"Stanley Prinsloo",3,0,"Jiyaad Kara",266,"Open League"
1029,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,293,"John Busch",190,"William Prinsloo",0,3,"William Prinsloo",190,"Open League"
1030,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,266,"Jiyaad Kara",191,"Norman Visagie",3,1,"Jiyaad Kara",266,"Open League"
1031,2025-05-06,"Cape Town League 3rd Division",League,"Western Cape",Other,301,"Thomas Parker",192,"Stanley Prinsloo",1,3,"Stanley Prinsloo",192,"Open League"
1032,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,155,"Kyle Martin",223,"Chesray Booysen",3,2,"Kyle Martin",155,"Open League"
1033,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,158,"Joel Martin",216,"Daylin May",0,3,"Daylin May",216,"Open League"
1034,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,145,"Craig Zimri",227,"Yunus Moyce",1,3,"Yunus Moyce",227,"Open League"
1035,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,155,"Kyle Martin",216,"Daylin May",2,3,"Daylin May",216,"Open League"
1036,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,145,"Craig Zimri",223,"Chesray Booysen",3,2,"Craig Zimri",145,"Open League"
1037,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,158,"Joel Martin",227,"Yunus Moyce",2,3,"Yunus Moyce",227,"Open League"
1038,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,386,"Riad Maneveld",258,"Rashaad Safodien",2,3,"Rashaad Safodien",258,"Open League"
1039,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,371,"Jalaludien Hyder",243,"Graham Van As",2,3,"Graham Van As",243,"Open League"
1040,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,390,"Ghalieb Davids",244,"Musfiquh Kalam",0,3,"Musfiquh Kalam",244,"Open League"
1041,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,386,"Riad Maneveld",243,"Graham Van As",2,3,"Graham Van As",243,"Open League"
1042,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,390,"Ghalieb Davids",258,"Rashaad Safodien",3,2,"Ghalieb Davids",390,"Open League"
1043,2025-05-07,"Cape Town League 3rd Division",League,"Western Cape",Other,371,"Jalaludien Hyder",244,"Musfiquh Kalam",1,3,"Musfiquh Kalam",244,"Open League"
1044,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,541,"Brendan O'Connell",66,"Jessica Adams",3,0,"Brendan O'Connell",541,"Open League"
1045,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,551,"Pedro Fortuin",93,"Joshua Nomdo",3,0,"Pedro Fortuin",551,"Open League"
1046,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,543,"Charl Grobbelaar",92,"Jay Nomdo",3,0,"Charl Grobbelaar",543,"Open League"
1047,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,541,"Brendan O'Connell",93,"Joshua Nomdo",3,0,"Brendan O'Connell",541,"Open League"
1048,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,543,"Charl Grobbelaar",66,"Jessica Adams",3,0,"Charl Grobbelaar",543,"Open League"
1049,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,551,"Pedro Fortuin",92,"Jay Nomdo",3,0,"Pedro Fortuin",551,"Open League"
1050,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,481,"Caleb Lawrence",335,"Grant Bailey",0,3,"Grant Bailey",335,"Open League"
1051,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,514,"Samkele Notshe",341,"Damian Jeftha",1,3,"Damian Jeftha",341,"Open League"
1052,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,497,"Jonathan Mukwekwerere",346,"Christian Poggenpoel",3,0,"Jonathan Mukwekwerere",497,"Open League"
1053,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,481,"Caleb Lawrence",341,"Damian Jeftha",3,0,"Caleb Lawrence",481,"Open League"
1054,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,497,"Jonathan Mukwekwerere",335,"Grant Bailey",1,3,"Grant Bailey",335,"Open League"
1055,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,514,"Samkele Notshe",346,"Christian Poggenpoel",3,1,"Samkele Notshe",514,"Open League"
1056,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,318,"Martin Bacchus",194,"Carl Adams",0,3,"Carl Adams",194,"Open League"
1057,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,287,"Ebrahiem Effendi",195,"Gavern Africa",0,3,"Gavern Africa",195,"Open League"
1058,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,285,"Ashley Tsai",193,"Benadick Mentor",0,3,"Benadick Mentor",193,"Open League"
1059,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,318,"Martin Bacchus",195,"Gavern Africa",0,3,"Gavern Africa",195,"Open League"
1060,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,285,"Ashley Tsai",194,"Carl Adams",2,3,"Carl Adams",194,"Open League"
1061,2025-05-06,"Cape Town League 4th Division",League,"Western Cape",Other,287,"Ebrahiem Effendi",193,"Benadick Mentor",3,1,"Ebrahiem Effendi",287,"Open League"
1062,2025-05-07,"Cape Town League 4th Division",League,"Western Cape",Other,577,"Terence Onrust",388,"Moenieb Roberts",0,3,"Moenieb Roberts",388,"Open League"
1063,2025-05-07,"Cape Town League 4th Division",League,"Western Cape",Other,571,"Sedick Alexander",385,"Kamiel Ebrahim",3,1,"Sedick Alexander",571,"Open League"
1064,2025-05-07,"Cape Town League 4th Division",League,"Western Cape",Other,569,"Junaid Fredricks",381,"Martin Arnolds",1,3,"Martin Arnolds",381,"Open League"
1065,2025-05-07,"Cape Town League 4th Division",League,"Western Cape",Other,577,"Terence Onrust",385,"Kamiel Ebrahim",3,0,"Terence Onrust",577,"Open League"
1066,2025-05-07,"Cape Town League 4th Division",League,"Western Cape",Other,569,"Junaid Fredricks",388,"Moenieb Roberts",0,3,"Moenieb Roberts",388,"Open League"
1067,2025-05-07,"Cape Town League 4th Division",League,"Western Cape",Other,571,"Sedick Alexander",381,"Martin Arnolds",2,3,"Martin Arnolds",381,"Open League"
1068,2025-05-05,"Cape Town League 5th Division",League,"Western Cape",Other,564,"Clement Meyer",161,"Rashied Ismail",2,3,"Rashied Ismail",161,"Open League"
1069,2025-05-05,"Cape Town League 5th Division",League,"Western Cape",Other,602,"Mark Collison",163,"Ilyaaz Patel",1,3,"Ilyaaz Patel",163,"Open League"
1070,2025-05-05,"Cape Town League 5th Division",League,"Western Cape",Other,575,"Aden Buckton",162,"Munier Patel",3,0,"Aden Buckton",575,"Open League"
1071,2025-05-05,"Cape Town League 5th Division",League,"Western Cape",Other,564,"Clement Meyer",163,"Ilyaaz Patel",3,1,"Clement Meyer",564,"Open League"
1072,2025-05-05,"Cape Town League 5th Division",League,"Western Cape",Other,575,"Aden Buckton",161,"Rashied Ismail",1,3,"Rashied Ismail",161,"Open League"
1073,2025-05-05,"Cape Town League 5th Division",League,"Western Cape",Other,602,"Mark Collison",162,"Munier Patel",3,0,"Mark Collison",602,"Open League"
1074,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,275,"Abdul Ismail",166,"Ivor Arendse",0,3,"Ivor Arendse",166,"Open League"
1075,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,297,"Sean Raubenheimer",159,"David Cyfers",3,0,"Sean Raubenheimer",297,"Open League"
1076,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,292,"Janine Sait",164,"Llewellyn Paris",2,3,"Llewellyn Paris",164,"Open League"
1077,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,275,"Abdul Ismail",159,"David Cyfers",0,3,"David Cyfers",159,"Open League"
1078,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,292,"Janine Sait",166,"Ivor Arendse",1,3,"Ivor Arendse",166,"Open League"
1079,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,297,"Sean Raubenheimer",164,"Llewellyn Paris",0,3,"Llewellyn Paris",164,"Open League"
1080,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,519,"Wayden Brown",555,"Shakeel Hendricks",3,1,"Wayden Brown",519,"Open League"
1081,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,692,"Leo van Helden",556,"Yaseen Hassam",0,3,"Yaseen Hassam",556,"Open League"
1082,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,476,"Adam Domingo",538,"Andre Taljaard",3,1,"Adam Domingo",476,"Open League"
1083,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,519,"Wayden Brown",556,"Yaseen Hassam",3,0,"Wayden Brown",519,"Open League"
1084,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,476,"Adam Domingo",555,"Shakeel Hendricks",1,3,"Shakeel Hendricks",555,"Open League"
1085,2025-05-06,"Cape Town League 5th Division",League,"Western Cape",Other,692,"Leo van Helden",538,"Andre Taljaard",0,3,"Andre Taljaard",538,"Open League"
1086,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,189,"Alex Kleintjies",416,"Angeline Wood",3,0,"Alex Kleintjies",189,"Open League"
1087,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,180,"Garth Arenz",444,"Jordan Martin",3,0,"Garth Arenz",180,"Open League"
1088,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,182,"Jamie Louw",427,"Aiden Oransie",3,0,"Jamie Louw",182,"Open League"
1089,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,189,"Alex Kleintjies",444,"Jordan Martin",3,0,"Alex Kleintjies",189,"Open League"
1090,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,182,"Jamie Louw",416,"Angeline Wood",3,2,"Jamie Louw",182,"Open League"
1091,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,180,"Garth Arenz",427,"Aiden Oransie",3,0,"Garth Arenz",180,"Open League"
1092,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,198,"Dillan Godfrey",70,"Xoey Williams",3,1,"Dillan Godfrey",198,"Open League"
1093,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,691,"Ethan Hinrichsen",69,"Shiloh Smith",1,3,"Shiloh Smith",69,"Open League"
1094,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,199,"Liam Olsen",132,"Xavier Williams",3,0,"Liam Olsen",199,"Open League"
1095,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,198,"Dillan Godfrey",69,"Shiloh Smith",3,2,"Dillan Godfrey",198,"Open League"
1096,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,199,"Liam Olsen",70,"Xoey Williams",3,1,"Liam Olsen",199,"Open League"
1097,2025-05-07,"Cape Town League 5th Division",League,"Western Cape",Other,691,"Ethan Hinrichsen",132,"Xavier Williams",0,3,"Xavier Williams",132,"Open League"
1098,2025-05-05,"Cape Town League 6th Division",League,"Western Cape",Other,556,"Yaseen Hassam",261,"Zondre Adams",1,3,"Zondre Adams",261,"Open League"
1099,2025-05-05,"Cape Town League 6th Division",League,"Western Cape",Other,548,"Enrico Louw",248,"Joshua Benjamin",2,3,"Joshua Benjamin",248,"Open League"
1100,2025-05-05,"Cape Town League 6th Division",League,"Western Cape",Other,554,"Salie Petersen",257,"Timothy Lingeveldt",1,3,"Timothy Lingeveldt",257,"Open League"
1101,2025-05-05,"Cape Town League 6th Division",League,"Western Cape",Other,556,"Yaseen Hassam",248,"Joshua Benjamin",3,0,"Yaseen Hassam",556,"Open League"
1102,2025-05-05,"Cape Town League 6th Division",League,"Western Cape",Other,554,"Salie Petersen",261,"Zondre Adams",0,3,"Zondre Adams",261,"Open League"
1103,2025-05-05,"Cape Town League 6th Division",League,"Western Cape",Other,548,"Enrico Louw",257,"Timothy Lingeveldt",1,3,"Timothy Lingeveldt",257,"Open League"
1104,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,290,"Fayzal Galant",167,"Tyrone Van De Merwe",0,3,"Tyrone Van De Merwe",167,"Open League"
1105,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,288,"Ebrahim Scello",166,"Ivor Arendse",1,3,"Ivor Arendse",166,"Open League"
1106,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,328,"Milo Katz",173,"Errol Kannemeyer",2,3,"Errol Kannemeyer",173,"Open League"
1107,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,290,"Fayzal Galant",166,"Ivor Arendse",0,3,"Ivor Arendse",166,"Open League"
1108,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,328,"Milo Katz",167,"Tyrone Van De Merwe",3,2,"Milo Katz",328,"Open League"
1109,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,288,"Ebrahim Scello",173,"Errol Kannemeyer",1,3,"Errol Kannemeyer",173,"Open League"
1110,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,334,"Kian Jansen",406,"Bruno Villiers",3,0,"Kian Jansen",334,"Open League"
1111,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,331,"Atlaaf Solomons",400,"Rob de Villiers",0,3,"Rob de Villiers",400,"Open League"
1112,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,333,"Munier Ferhelst",405,"William Reizenberg",2,3,"William Reizenberg",405,"Open League"
1113,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,334,"Kian Jansen",400,"Rob de Villiers",3,1,"Kian Jansen",334,"Open League"
1114,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,333,"Munier Ferhelst",406,"Bruno Villiers",3,0,"Munier Ferhelst",333,"Open League"
1115,2025-05-07,"Cape Town League 6th Division",League,"Western Cape",Other,331,"Atlaaf Solomons",405,"William Reizenberg",1,3,"William Reizenberg",405,"Open League"
1116,2025-05-08,"Cape Town League 6th Division",League,"Western Cape",Other,207,"Nasr Esau",372,"TJ Sabad",1,3,"TJ Sabad",372,"Open League"
1117,2025-05-08,"Cape Town League 6th Division",League,"Western Cape",Other,212,"Siphelele Mkhetho",394,"Rick Solomons",2,3,"Rick Solomons",394,"Open League"
1118,2025-05-08,"Cape Town League 6th Division",League,"Western Cape",Other,209,"Melissa Witbooi",373,"Amien Phillips",0,3,"Amien Phillips",373,"Open League"
1119,2025-05-08,"Cape Town League 6th Division",League,"Western Cape",Other,207,"Nasr Esau",394,"Rick Solomons",3,0,"Nasr Esau",207,"Open League"
1120,2025-05-08,"Cape Town League 6th Division",League,"Western Cape",Other,209,"Melissa Witbooi",372,"TJ Sabad",1,3,"TJ Sabad",372,"Open League"
1121,2025-05-08,"Cape Town League 6th Division",League,"Western Cape",Other,212,"Siphelele Mkhetho",373,"Amien Phillips",0,3,"Amien Phillips",373,"Open League"
1122,2025-05-09,"Cape Town League 6th Division",League,"Western Cape",Other,701,"Lizalise Songqenqa",309,"Jason Albertyn",0,3,"Jason Albertyn",309,"Open League"
1123,2025-05-09,"Cape Town League 6th Division",League,"Western Cape",Other,51,"Scelo Mkhetho",323,"Llewellyn Lackay",3,0,"Scelo Mkhetho",51,"Open League"
1124,2025-05-09,"Cape Town League 6th Division",League,"Western Cape",Other,57,"Liqhawe Pepeta",311,"Brandon Orderson",0,3,"Brandon Orderson",311,"Open League"
1125,2025-05-09,"Cape Town League 6th Division",League,"Western Cape",Other,701,"Lizalise Songqenqa",323,"Llewellyn Lackay",0,3,"Llewellyn Lackay",323,"Open League"
1126,2025-05-09,"Cape Town League 6th Division",League,"Western Cape",Other,57,"Liqhawe Pepeta",309,"Jason Albertyn",3,1,"Liqhawe Pepeta",57,"Open League"
1127,2025-05-09,"Cape Town League 6th Division",League,"Western Cape",Other,51,"Scelo Mkhetho",311,"Brandon Orderson",1,3,"Brandon Orderson",311,"Open League"
1128,2025-05-05,"Cape Town League 7th Division",League,"Western Cape",Other,680,"Shivan Ramprasad",326,"Ikraam Francis",1,3,"Ikraam Francis",326,"Open League"
1129,2025-05-05,"Cape Town League 7th Division",League,"Western Cape",Other,670,"Aneekah Sauls",317,"Josh Idesis",3,1,"Aneekah Sauls",670,"Open League"
1130,2025-05-05,"Cape Town League 7th Division",League,"Western Cape",Other,671,"Seraaj Omar",318,"Martin Bacchus",2,3,"Martin Bacchus",318,"Open League"
1131,2025-05-05,"Cape Town League 7th Division",League,"Western Cape",Other,680,"Shivan Ramprasad",317,"Josh Idesis",3,0,"Shivan Ramprasad",680,"Open League"
1132,2025-05-05,"Cape Town League 7th Division",League,"Western Cape",Other,671,"Seraaj Omar",326,"Ikraam Francis",0,3,"Ikraam Francis",326,"Open League"
1133,2025-05-05,"Cape Town League 7th Division",League,"Western Cape",Other,670,"Aneekah Sauls",318,"Martin Bacchus",0,3,"Martin Bacchus",318,"Open League"
1134,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,79,"Logan Willemse",404,"Suzie Phillips",3,0,"Logan Willemse",79,"Open League"
1135,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,117,"Russel Maphike",398,"Gareth Bunce",2,3,"Gareth Bunce",398,"Open League"
1136,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,118,"Deon Swartz",402,"Salie Hendricks",0,3,"Salie Hendricks",402,"Open League"
1137,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,79,"Logan Willemse",398,"Gareth Bunce",3,1,"Logan Willemse",79,"Open League"
1138,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,118,"Deon Swartz",404,"Suzie Phillips",3,0,"Deon Swartz",118,"Open League"
1139,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,117,"Russel Maphike",402,"Salie Hendricks",0,3,"Salie Hendricks",402,"Open League"
1140,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,684,"Faseeq Davids",536,"Abrie Cronje",1,3,"Abrie Cronje",536,"Open League"
1141,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,681,"Tashreeq Samsodien",544,"Cornel Wessels",3,2,"Tashreeq Samsodien",681,"Open League"
1142,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,682,"Gamza Taliep",552,"Reggie Petersen",3,1,"Gamza Taliep",682,"Open League"
1143,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,684,"Faseeq Davids",544,"Cornel Wessels",3,0,"Faseeq Davids",684,"Open League"
1144,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,682,"Gamza Taliep",536,"Abrie Cronje",0,3,"Abrie Cronje",536,"Open League"
1145,2025-05-07,"Cape Town League 7th Division",League,"Western Cape",Other,681,"Tashreeq Samsodien",552,"Reggie Petersen",2,3,"Reggie Petersen",552,"Open League"
1146,2025-05-05,"Cape Town League Premier Division",League,"Western Cape",Other,561,"Yusuf Steyn",147,"Moeneeb Isaacs",0,3,"Moeneeb Isaacs",147,"Open League"
1147,2025-05-05,"Cape Town League Premier Division",League,"Western Cape",Other,688,"Isgaaq Jassiem",149,"Westley Mccloud",3,0,"Isgaaq Jassiem",688,"Open League"
1148,2025-05-05,"Cape Town League Premier Division",League,"Western Cape",Other,560,"Ashlyn Wagner",175,"Yaaseen Manuel",3,0,"Ashlyn Wagner",560,"Open League"
1149,2025-05-05,"Cape Town League Premier Division",League,"Western Cape",Other,561,"Yusuf Steyn",149,"Westley Mccloud",3,2,"Yusuf Steyn",561,"Open League"
1150,2025-05-05,"Cape Town League Premier Division",League,"Western Cape",Other,560,"Ashlyn Wagner",147,"Moeneeb Isaacs",3,0,"Ashlyn Wagner",560,"Open League"
1151,2025-05-05,"Cape Town League Premier Division",League,"Western Cape",Other,688,"Isgaaq Jassiem",175,"Yaaseen Manuel",3,1,"Isgaaq Jassiem",688,"Open League"
1152,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,522,"Zakeer Moosa",700,"Bradley Benting",3,0,"Zakeer Moosa",522,"Open League"
1153,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,504,"Mekhail Schroeder",242,"Denver Sweatz",0,3,"Denver Sweatz",242,"Open League"
1154,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,499,"Keanin Pekeur",256,"Theo Lingeveldt",0,3,"Theo Lingeveldt",256,"Open League"
1155,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,522,"Zakeer Moosa",242,"Denver Sweatz",1,3,"Denver Sweatz",242,"Open League"
1156,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,499,"Keanin Pekeur",700,"Bradley Benting",3,1,"Keanin Pekeur",499,"Open League"
1157,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,504,"Mekhail Schroeder",256,"Theo Lingeveldt",0,3,"Theo Lingeveldt",256,"Open League"
1158,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,264,"Cuten Lodewyk",222,"Thabiet Adams",3,1,"Cuten Lodewyk",264,"Open League"
1159,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,263,"Jodie Galant",217,"Darren Wyngaardt",3,0,"Jodie Galant",263,"Open League"
1160,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,330,"Theo Cogill",221,"Henry Esau",3,0,"Theo Cogill",330,"Open League"
1161,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,264,"Cuten Lodewyk",217,"Darren Wyngaardt",3,1,"Cuten Lodewyk",264,"Open League"
1162,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,330,"Theo Cogill",222,"Thabiet Adams",3,0,"Theo Cogill",330,"Open League"
1163,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,263,"Jodie Galant",221,"Henry Esau",3,1,"Jodie Galant",263,"Open League"
1164,2025-05-07,"Cape Town League Premier Division",League,"Western Cape",Other,105,"Rubin Willemse",421,"Ezra Msindeni",1,3,"Ezra Msindeni",421,"Open League"
1165,2025-05-07,"Cape Town League Premier Division",League,"Western Cape",Other,94,"Merlin Brown",6,"Joshua Du Plooy",2,3,"Joshua Du Plooy",6,"Open League"
1166,2025-05-07,"Cape Town League Premier Division",League,"Western Cape",Other,97,"Lorenzo Haupt",424,"Kirshwan Steyn",2,3,"Kirshwan Steyn",424,"Open League"
1167,2025-05-07,"Cape Town League Premier Division",League,"Western Cape",Other,105,"Rubin Willemse",6,"Joshua Du Plooy",1,3,"Joshua Du Plooy",6,"Open League"
1168,2025-05-07,"Cape Town League Premier Division",League,"Western Cape",Other,97,"Lorenzo Haupt",421,"Ezra Msindeni",2,3,"Ezra Msindeni",421,"Open League"
1169,2025-05-07,"Cape Town League Premier Division",League,"Western Cape",Other,94,"Merlin Brown",424,"Kirshwan Steyn",3,2,"Merlin Brown",94,"Open League"
1170,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,516,"Shaun Jones",420,"Demos Dracoulides",3,0,"Shaun Jones",516,"Open League"
1171,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,485,"David Nwafor",419,"Darren Orr",3,0,"David Nwafor",485,"Open League"
1172,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,503,"Lindsay October",422,"Frans Erasmus",3,2,"Lindsay October",503,"Open League"
1173,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,516,"Shaun Jones",419,"Darren Orr",3,0,"Shaun Jones",516,"Open League"
1174,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,503,"Lindsay October",420,"Demos Dracoulides",3,1,"Lindsay October",503,"Open League"
1175,2025-05-06,"Cape Town League Premier Division",League,"Western Cape",Other,485,"David Nwafor",422,"Frans Erasmus",3,2,"David Nwafor",485,"Open League"
1176,2025-05-13,"Cape Town League Premier Division",League,"Western Cape",Other,244,"Musfiquh Kalam",264,"Cuten Lodewyk",1,3,"Cuten Lodewyk",264,"Open League"
1177,2025-05-13,"Cape Town League Premier Division",League,"Western Cape",Other,256,"Theo Lingeveldt",330,"Theo Cogill",2,3,"Theo Cogill",330,"Open League"
1178,2025-05-13,"Cape Town League Premier Division",League,"Western Cape",Other,242,"Denver Sweatz",263,"Jodie Galant",3,2,"Denver Sweatz",242,"Open League"
1179,2025-05-13,"Cape Town League Premier Division",League,"Western Cape",Other,244,"Musfiquh Kalam",330,"Theo Cogill",2,3,"Theo Cogill",330,"Open League"
1180,2025-05-13,"Cape Town League Premier Division",League,"Western Cape",Other,242,"Denver Sweatz",264,"Cuten Lodewyk",1,3,"Cuten Lodewyk",264,"Open League"
